"PERSON";"REG_ADDR_KOATUU";"OPER_CODE";"OPER_NAME";"D_REG";"DEP_CODE";"DEP";"BRAND";"MODEL";"VIN";"MAKE_YEAR";"COLOR";"KIND";"BODY";"PURPOSE";"FUEL";"CAPACITY";"OWN_WEIGHT";"TOTAL_WEIGHT";"N_REG_NEW"
"P";"2121555100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";13.01.2022;12262;"ТСЦ 2142";"SSANG YONG";"KORANDO";"Y7WCKSA40B0012953";2011;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1998;1800;2200;"АО1426НІ"
"P";"4411800000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";07.05.2022;13648;"ТСЦ 1249";"CHEVROLET";"LACETTI";"KL1NF19B1CK777912";2012;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1796;1350;1715;"АЕ5761ТС"
"P";"5310400000";"405";"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАННЯ №ШАСІ (РАМИ)";08.08.2022;12331;"ТСЦ 5342";"DAF";"XF 105.410";"XLRTE47MS0E799550";2008;"ОРАНЖЕВИЙ";"ВАНТАЖНИЙ";"СІДЛОВИЙ ТЯГАЧ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";12902;7574;20500;"ВІ8600ЕС"
"P";"7124010100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";23.12.2022;13659;"ТСЦ 0546";"TOYOTA";"AVENSIS";"SB1BK76L30E031313";2012;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1987;1215;2050;"АВ3158ІХ"
"P";"5321810100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";27.09.2022;12335;"ТСЦ 5346";"ВАЗ";"111730";"XTA111730C0238431";2012;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1596;1152;1585;"ВІ5891НО"
"P";"5622680801";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";28.09.2022;12337;"ТСЦ 5641";"CITROEN";"JUMPY";"VF7BYRHXB86324949";2006;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1997;1476;2330;"ВК3678ІВ"
"P";"8036100000";"440";"ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ";27.04.2022;12254;"ТСЦ 1841";"HONDA";"CR-V";"SHSRE5850CU024925";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1997;1605;2080;"КА0389ВВ"
"P";"0510100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";20.04.2022;13659;"ТСЦ 0546";"ЗАЗ";"1103";"Y6D110300X0000477";1999;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1100;790;1190;"АВ7971ІК"
"P";"6325455900";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";23.02.2022;12361;"ТСЦ 6347";"VOLKSWAGEN";"PASSAT";"WVWZZZ3AZTE112960";1996;"ЧОРНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1984;1225;1750;"АХ0323МВ"
"P";"7110100000";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";01.09.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"RENAULT";"KANGOO";"VF1FC0SLA35442579";2006;"СИНІЙ";"ЛЕГКОВИЙ";"ВАНТАЖОПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1598;1270;1750;"СА5538ІР"
"P";"4810800000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";01.10.2022;12318;"ТСЦ 4844";"HONDA";"LEGEND";"JHMKA96200C001123";1996;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";3474;1750;2180;"ВЕ2559РА"
"P";"1211000000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";05.10.2022;12242;"ТСЦ 1243";"JEEP";"GRAND CHEROKEE ";"1J8GR48K68C126447";2007;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";3701;1885;2650;"АЕ9272ТМ"
"P";"3521910100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";06.09.2022;12394;"ТСЦ 3544";"ВАЗ";"217130";"XTA217130C0090167";2012;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1596;1187;1578;"ВА0476ЕХ"
"P";"4624510100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";12.10.2022;12311;"ТСЦ 4645";"GEELY";"LC-1";"LB37422S8CH023356";2012;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1342;1025;1475;"ВС9752РС"
"P";"8038600000";"440";"ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ";01.06.2022;13960;"ТСЦ 8048";"MITSUBISHI";"GRANDIS";"JMBLRNA4W8Z001729";2008;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";2378;1700;2250;"АА9282РС"
"P";"4624282204";"412";"ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ НОМЕРНОГО ЗНАКУ ВІДПОВІДНОЇ КОМБІНАЦІЇ ЦИФР";28.10.2022;12261;"ТСЦ 2141";"AUDI";"S8";"WAUZZZ4H6DN014623";2012;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";4000;2050;2650;"КО9009КО"
"P";"6121283803";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";09.08.2022;12352;"ТСЦ 6144";"CITROEN";"BERLINGO";"VF7GB9HXC94329454";2007;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1560;1200;1730;"ВО4506ЕН"
"J";"3222486201";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";18.11.2022;13960;"ТСЦ 8048";"CHEVROLET";"LACETTI";"KL1NF35B1CK620557";2011;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1796;1250;1760;"КА5906ІК"
"P";"5125485603";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";24.12.2022;12322;"ТСЦ 5142";"MITSUBISHI";"GALANT";"JMBSNE55APZ003329";1993;"СИНІЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1997;950;1760;"ВН4817РХ"
"P";"2310137300";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";14.06.2022;12268;"ТСЦ 2342";"RENAULT";"MEGANE";"VF1LM0C0H40452409";2008;"БІЛИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1598;1275;1720;"АР5863ІТ"
"P";"5621283203";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";16.09.2022;12337;"ТСЦ 5641";"ЗАЗ";"110308-45";"Y6D11030890134885";2009;"ЗЕЛЕНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1299;790;1190;"ВК2364ІВ"
"P";"6310136600";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";27.08.2022;12537;"ТСЦ 1248";"MERCEDES-BENZ";"VITO 111 CDI";"WDF63960313180449";2005;"СІРИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;1470;2700;"АЕ1058ТС"
"P";"4810200000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";16.08.2022;12318;"ТСЦ 4844";"HYUNDAI";"COUPE";"KMHHN61DP8U293730";2008;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"КУПЕ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1975;1280;1700;"ВЕ5484ЕТ"
"P";"1822882701";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";02.06.2022;12258;"ТСЦ 1845";"VOLKSWAGEN";"PASSAT";"WVWZZZ31ZNE401155";1992;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1896;1250;1730;"АМ3658НВ"
"P";"8038600000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";08.10.2022;12290;"ТСЦ 8041";"CITROEN";"C5";"VF7RCRFJF76791165";2006;"КОРИЧНЕВИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1997;1200;1700;"КА3607ІВ"
"P";"8039100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";11.06.2022;12290;"ТСЦ 8041";"DODGE";"JOURNEY";"3D4GG57V19T164451";2008;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";3518;1732;2150;"КА1512НЕ"
"P";"1211000000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";08.04.2022;13960;"ТСЦ 8048";"TOYOTA";"LAND CRUISER 150";"JTEBX3FJ00K096881";2012;"ЧОРНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";2694;2250;2990;"КА1259НР"
"P";"8038900000";"440";"ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ";17.03.2022;12337;"ТСЦ 5641";"TOYOTA";"COROLLA";"AHTLD56E703024668";2010;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1364;1368;1780;"АА1970МО"
"P";"8036100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";06.07.2022;12295;"ТСЦ 8046";"RENAULT";"KANGOO";"VF1FW1AB541132976";2009;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1461;1251;1918;"КА5927НІ"
"P";"2124887404";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";28.12.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"MERCEDES-BENZ";"SPRINTER 315 CDI";"WDB9066331S152673";2007;"ОРАНЖЕВИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;2100;3500;"АО2605ВС"
"P";"5910700000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";27.12.2022;13960;"ТСЦ 8048";"TOYOTA";"SOLARA";"4T1CE30PX6U752170";2006;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"КУПЕ";"ЗАГАЛЬНИЙ";"БЕНЗИН";2362;1510;1910;"КА0183ІК"
"P";"1210138400";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";08.07.2022;12240;"ТСЦ 1241";"BMW";"520I";"WBAHB51040GG24061";1991;"ЗЕЛЕНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1990;1320;1955;"АЕ1889РР"
"P";"3222486201";"540";"ЗНЯТТЯ З ОБЛІКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ";21.10.2022;12295;"ТСЦ 8046";"OPEL";"VECTRA";"W0L00008721018554";1990;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1998;1170;1645;""
"P";"5310100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";29.09.2022;12330;"ТСЦ 5341";"VOLKSWAGEN";"POLO";"WVWZZZ6RZDY103140";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1390;1269;1680;"ВІ7738НО"
"P";"7420680402";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";12.07.2022;12295;"ТСЦ 8046";"HONDA";"ACCORD";"JHMCL76408C213242";2008;"КОРИЧНЕВИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1998;1240;1820;"КА0102ОВ"
"J";"8038000000";"430";"ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ";23.11.2022;12290;"ТСЦ 8041";"SKODA";"FABIA";"TMBJC45J8DB501233";2012;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1390;1135;1640;"АА7966ОР"
"P";"6310138200";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";03.09.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"ВАЗ";"111830";"XTA11183060059990";2006;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1596;960;1385;"ВІ7694НК"
"P";"0522880802";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";21.06.2022;12229;"ТСЦ 0541";"KIA";"CERATO";"Y6LFE22629L205908";2009;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1591;1375;1790;"АВ8995ІР"
"P";"1225655100";"313";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРОВАНИЙ ЗА СГ";11.06.2022;12241;"ТСЦ 1242";"MERCEDES-BENZ";"VITO 111 CDI";"WDF63960313245358";2006;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;1680;2480;"АЕ0132РТ"
"P";"8036100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";20.09.2022;12285;"ТСЦ 3246";"SUBARU";"OUTBACK";"JF1BR9LM4AG007039";2009;"ЧОРНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";2457;1500;2010;"АІ6175ОТ"
"J";"1210138400";"319";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ";02.09.2022;12241;"ТСЦ 1242";"УАЗ";"3152";"XTT315201G0077403";1986;"ЗЕЛЕНИЙ";"ЛЕГКОВИЙ";"ВАНТАЖОПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"БЕНЗИН";2445;2100;2870;"АЕ0566ТН"
"J";"1210138400";"319";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ";02.09.2022;12241;"ТСЦ 1242";"УАЗ";"3962";"XTT37410250441963";2005;"БІЛИЙ";"ВАНТАЖНИЙ";"САНІТАРНИЙ";"СПЕЦІАЛІЗОВАНИЙ";"БЕНЗИН";2495;1520;2750;"АЕ6649ТК"
"P";"7425586003";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";15.11.2022;12383;"ТСЦ 7441";"NISSAN";"QASHQAI";"SJNFBAJ10U2568254";2012;"СІРИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1997;1800;2100;"СВ5616ЕІ"
"J";"8038200000";"560";"ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.";13.08.2022;12292;"ТСЦ 8043";"MAN";"TGA 18.390";"WMAH06ZZ68M501019";2007;"ОРАНЖЕВИЙ";"ВАНТАЖНИЙ";"СІДЛОВИЙ ТЯГАЧ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";10518;6740;18000;"КА9468ІН"
"P";"7421755700";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";15.02.2022;12290;"ТСЦ 8041";"VOLKSWAGEN";"TIGUAN";"WVGBV75N19W003082";2008;"СИНІЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1984;1604;2104;"КА2864НХ"
"P";"7124010100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";17.09.2022;12379;"ТСЦ 7143";"AUDI";"100";"WAUZZZ4AZRN050965";1994;"ЗЕЛЕНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";2598;1360;1850;"СА7810ІР"
"P";"3222780901";"218";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ) З ПОСТ. НА ТИМЧ. ОБЛІК ТА ВИДАЧЕЮ ТТ НА ПЕРІОД ВОЄННОГО СТАНУ";28.07.2022;12290;"ТСЦ 8041";"VOLKSWAGEN";"LT 35";"WV1ZZZ2DZ5H029248";2005;"ЗЕЛЕНИЙ";"ВАНТАЖНИЙ";"ФУРГОН";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2461;2000;3500;"КА9537НО"
"P";"8039100000";"400";"ПЕРЕРЕЄСТРАЦIЯ ПРИ ПЕРЕОБЛАДНАННI ДЛЯ РОБОТИ НА ГАЗОВОМУ ПАЛЬНОМУ";16.11.2022;12290;"ТСЦ 8041";"SUZUKI";"SX-4";"TSMEYA21S00706276";2012;"СІРИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1586;1297;1650;"КА5496АС"
"P";"1210100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";26.01.2022;12268;"ТСЦ 2342";"VOLKSWAGEN";"CADDY";"WV1ZZZ2KZCX069543";2011;"БІЛИЙ";"ВАНТАЖНИЙ";"ФУРГОН";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1598;1492;2170;"АР4650ІО"
"P";"5923888201";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";22.02.2022;12347;"ТСЦ 5946";"VOLKSWAGEN";"TRANSPORTER";"WV1ZZZ70Z2H140676";2002;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2461;1757;2800;"ВМ8954СХ"
"P";"4610136300";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";07.11.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"OPEL";"ASTRA";"W0L000058V5226586";1997;"ЗЕЛЕНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1598;1160;1600;"ВС2854СХ"
"P";"6520688201";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";16.12.2022;12337;"ТСЦ 5641";"GEUSENS LAG";"GSA24";"85159";1985;"ЧЕРВОНИЙ";"НАПІВПРИЧІП";"Н/ПР-ЦИСТЕРНА";"СПЕЦІАЛІЗОВАНИЙ";"";;5980;34000;"ВК4031ХF"
"P";"4412945600";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";12.05.2022;12243;"ТСЦ 1244";"MERCEDES-BENZ";"VITO 115 CDI";"WDF63960313033438";2005;"СІРИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;1875;2940;"АЕ2719ТС"
"P";"6810700000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";02.02.2022;12375;"ТСЦ 6845";"SKODA";"FABIA";"TMBEC45J3DB501352";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1390;1135;1559;"ВХ2552ЕА"
"P";"5121081401";"230";"ВИДАЧА СВ. ПРО РЕЄСТР ДЛЯ ПОЇЗДКИ ЗА КОРДОН";02.11.2022;13747;"ТСЦ 5152";"KRONE";"SDP 27";"WKESDP27041205464";2004;"СІРИЙ";"НАПІВПРИЧІП";"Н/ПР-БОРТОВИЙ";"ЗАГАЛЬНИЙ";"";;4800;36000;"ВН6533ХF"
"P";"1210137800";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";21.05.2022;12241;"ТСЦ 1242";"RENAULT";"MASTER";"VF1MAFECC47904102";2012;"БІЛИЙ";"ВАНТАЖНИЙ";"ФУРГОН";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2299;1860;3500;"АЕ2593ТІ"
"P";"4810200000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";23.12.2022;12318;"ТСЦ 4844";"RENAULT";"KANGOO";"VF1FW0GB541726771";2009;"ОРАНЖЕВИЙ";"ВАНТАЖНИЙ";"ФУРГОН";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1461;1348;1936;"ВЕ1253ЕХ"
"P";"5910100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";24.11.2022;12347;"ТСЦ 5946";"HYUNDAI";"ACCENT";"Z94CU51CACR052569";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1396;1165;1565;"ВМ7367ЕВ"
